"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 17, 2007","5,421.39","5,309.06","5,427.17","5,307.77","10.56B","2.06%"
"Sep 14, 2007","5,312.18","5,290.26","5,324.44","5,201.85","9.47B","0.73%"
"Sep 13, 2007","5,273.59","5,193.41","5,276.77","5,178.87","8.65B","1.95%"
"Sep 12, 2007","5,172.63","5,092.58","5,192.30","5,025.34","9.71B","1.15%"
"Sep 11, 2007","5,113.97","5,362.94","5,395.04","5,093.92","11.01B","-4.51%"
"Sep 10, 2007","5,355.29","5,208.32","5,356.86","5,169.90","10.24B","1.48%"
"Sep 07, 2007","5,277.18","5,381.19","5,405.36","5,269.25","11.98B","-2.16%"
"Sep 06, 2007","5,393.66","5,336.67","5,412.32","5,314.34","10.70B","1.56%"
"Sep 05, 2007","5,310.72","5,296.07","5,337.93","5,223.67","9.62B","0.31%"
"Sep 04, 2007","5,294.05","5,333.40","5,357.93","5,265.00","12.04B","-0.51%"
"Sep 03, 2007","5,321.06","5,257.78","5,327.54","5,257.78","12.58B","1.96%"
"Aug 31, 2007","5,218.82","5,184.09","5,235.16","5,158.37","10.36B","0.99%"
"Aug 30, 2007","5,167.88","5,144.11","5,186.53","5,109.66","10.12B","1.14%"
"Aug 29, 2007","5,109.43","5,147.71","5,204.53","5,063.41","10.08B","-1.64%"
"Aug 28, 2007","5,194.69","5,134.14","5,209.51","5,058.45","10.54B","0.87%"
"Aug 27, 2007","5,150.12","5,144.82","5,192.06","5,092.08","11.62B","0.83%"
"Aug 24, 2007","5,107.67","5,070.65","5,125.36","5,052.24","10.90B","1.49%"
"Aug 23, 2007","5,032.49","5,002.84","5,050.38","4,968.33","9.93B","1.05%"
"Aug 22, 2007","4,980.07","4,876.35","4,999.19","4,861.27","10.81B","0.50%"
"Aug 21, 2007","4,955.21","4,944.21","4,982.98","4,917.82","10.42B","1.03%"
"Aug 20, 2007","4,904.85","4,773.83","4,906.00","4,758.40","9.92B","5.33%"
"Aug 17, 2007","4,656.57","4,733.14","4,814.37","4,646.43","9.12B","-2.28%"
"Aug 16, 2007","4,765.45","4,845.02","4,845.02","4,710.31","9.05B","-2.14%"
"Aug 15, 2007","4,869.88","4,875.51","4,916.31","4,762.72","9.05B","-0.06%"
"Aug 14, 2007","4,872.78","4,820.15","4,876.85","4,789.90","8.86B","1.09%"
"Aug 13, 2007","4,820.06","4,768.62","4,872.55","4,728.89","11.42B","1.49%"
"Aug 10, 2007","4,749.37","4,745.18","4,769.62","4,640.77","10.19B","-0.10%"
"Aug 09, 2007","4,754.10","4,658.59","4,768.89","4,658.59","9.77B","1.95%"
"Aug 08, 2007","4,663.16","4,614.59","4,711.32","4,568.69","11.89B","0.26%"
"Aug 07, 2007","4,651.23","4,642.01","4,687.44","4,581.29","11.62B","0.50%"
"Aug 06, 2007","4,628.11","4,600.12","4,629.97","4,564.31","11.17B","1.48%"
"Aug 03, 2007","4,560.77","4,440.98","4,562.69","4,438.96","11.51B","3.47%"
"Aug 02, 2007","4,407.73","4,316.57","4,431.85","4,290.81","9.83B","2.49%"
"Aug 01, 2007","4,300.56","4,488.77","4,502.30","4,284.87","12.63B","-3.81%"
"Jul 31, 2007","4,471.03","4,432.27","4,476.63","4,379.20","10.86B","0.68%"
"Jul 30, 2007","4,440.77","4,348.61","4,450.19","4,345.79","11.26B","2.20%"
"Jul 27, 2007","4,345.36","4,315.37","4,357.34","4,268.79","10.02B","-0.03%"
"Jul 26, 2007","4,346.46","4,347.78","4,371.51","4,304.19","9.92B","0.52%"
"Jul 25, 2007","4,323.97","4,212.95","4,325.38","4,212.23","9.40B","2.70%"
"Jul 24, 2007","4,210.33","4,238.32","4,284.83","4,192.72","11.10B","-0.07%"
"Jul 23, 2007","4,213.36","4,091.24","4,220.32","4,091.24","12.17B","3.81%"
"Jul 20, 2007","4,058.85","3,918.41","4,062.12","3,918.41","8.31B","3.73%"
"Jul 19, 2007","3,912.94","3,918.54","3,947.33","3,887.59","4.87B","-0.44%"
"Jul 18, 2007","3,930.06","3,880.85","3,971.61","3,861.91","6.29B","0.87%"
"Jul 17, 2007","3,896.19","3,809.56","3,919.78","3,767.22","4.87B","1.94%"
"Jul 16, 2007","3,821.92","3,920.65","3,931.87","3,820.57","4.76B","-2.36%"
"Jul 13, 2007","3,914.39","3,920.83","3,935.51","3,878.18","4.60B","-0.04%"
"Jul 12, 2007","3,915.99","3,874.04","3,925.60","3,861.04","5.52B","1.30%"
"Jul 11, 2007","3,865.72","3,837.80","3,879.29","3,812.14","5.14B","0.33%"
"Jul 10, 2007","3,853.02","3,895.91","3,929.42","3,841.80","7.66B","-0.78%"
"Jul 09, 2007","3,883.22","3,809.67","3,900.90","3,782.73","8.35B","2.69%"
"Jul 06, 2007","3,781.35","3,599.82","3,785.35","3,563.54","8.07B","4.58%"
"Jul 05, 2007","3,615.87","3,769.64","3,778.40","3,614.53","6.34B","-5.25%"
"Jul 04, 2007","3,816.16","3,906.01","3,916.47","3,800.28","5.65B","-2.14%"
"Jul 03, 2007","3,899.72","3,854.72","3,906.76","3,821.46","6.97B","1.65%"
"Jul 02, 2007","3,836.29","3,800.23","3,859.86","3,724.19","7.43B","0.41%"
"Jun 29, 2007","3,820.70","3,824.29","3,919.34","3,779.81","8.61B","-2.39%"
"Jun 28, 2007","3,914.20","4,080.19","4,113.28","3,912.81","9.78B","-4.03%"
"Jun 27, 2007","4,078.60","3,985.72","4,090.72","3,948.29","9.51B","2.65%"
"Jun 26, 2007","3,973.37","3,863.25","3,976.19","3,818.85","9.38B","0.82%"
"Jun 25, 2007","3,941.08","4,102.79","4,131.13","3,912.42","10.16B","-3.68%"
"Jun 22, 2007","4,091.45","4,230.97","4,249.43","4,024.49","11.97B","-3.29%"
"Jun 21, 2007","4,230.82","4,170.89","4,256.54","4,147.05","11.29B","1.18%"
"Jun 20, 2007","4,181.32","4,269.45","4,312.00","4,164.27","13.52B","-2.07%"
"Jun 19, 2007","4,269.52","4,247.74","4,280.85","4,209.57","12.46B","0.38%"
"Jun 18, 2007","4,253.35","4,195.39","4,267.74","4,193.31","12.90B","2.92%"
"Jun 15, 2007","4,132.87","4,085.66","4,152.54","4,067.36","10.87B","0.43%"
"Jun 14, 2007","4,115.21","4,162.21","4,179.73","4,085.78","13.84B","-1.47%"
"Jun 13, 2007","4,176.48","4,110.74","4,193.45","4,102.04","16.69B","2.56%"
"Jun 12, 2007","4,072.14","4,011.68","4,073.18","3,910.00","14.95B","1.91%"
"Jun 11, 2007","3,995.68","3,942.01","4,000.42","3,930.74","13.38B","2.11%"
"Jun 08, 2007","3,913.14","3,900.03","3,935.79","3,852.05","13.59B","0.57%"
"Jun 07, 2007","3,890.80","3,787.70","3,891.40","3,779.50","14.24B","3.03%"
"Jun 06, 2007","3,776.32","3,781.38","3,821.70","3,682.79","14.59B","0.24%"
"Jun 05, 2007","3,767.10","3,564.43","3,768.56","3,404.15","15.71B","2.63%"
"Jun 04, 2007","3,670.40","3,981.82","3,987.27","3,659.09","11.49B","-8.26%"
"Jun 01, 2007","4,000.74","4,120.63","4,181.28","3,966.98","16.09B","-2.65%"
"May 31, 2007","4,109.65","4,006.28","4,178.11","3,858.04","17.31B","1.40%"
"May 30, 2007","4,053.09","4,087.41","4,275.24","4,015.51","18.56B","-6.50%"
"May 29, 2007","4,334.92","4,288.98","4,335.96","4,262.02","17.21B","1.47%"
"May 28, 2007","4,272.11","4,221.58","4,283.93","4,215.24","17.86B","2.21%"
"May 25, 2007","4,179.78","4,133.19","4,190.47","4,111.26","15.42B","0.69%"
"May 24, 2007","4,151.13","4,188.68","4,208.39","4,089.39","18.10B","-0.54%"
"May 23, 2007","4,173.71","4,125.43","4,175.44","4,093.91","16.14B","1.54%"
"May 22, 2007","4,110.38","4,091.14","4,136.63","4,086.82","17.36B","0.94%"
"May 21, 2007","4,072.22","3,902.35","4,083.42","3,892.97","15.62B","1.04%"
"May 18, 2007","4,030.26","4,041.39","4,052.10","3,999.16","13.08B","-0.45%"
"May 17, 2007","4,048.29","4,002.49","4,064.28","3,982.99","13.93B","1.56%"
"May 16, 2007","3,986.04","3,890.81","3,987.41","3,845.23","13.17B","2.23%"
"May 15, 2007","3,899.18","4,055.83","4,069.85","3,891.36","15.67B","-3.64%"
"May 14, 2007","4,046.39","3,970.66","4,081.43","3,940.36","13.93B","0.61%"
"May 11, 2007","4,021.68","4,024.42","4,039.67","3,949.37","14.06B","-0.69%"
"May 10, 2007","4,049.70","4,021.42","4,072.14","3,991.48","17.11B","0.91%"
"May 09, 2007","4,013.09","3,961.10","4,015.22","3,875.38","20.84B","1.60%"
"May 08, 2007","3,950.01","3,937.94","3,964.71","3,901.33","16.06B","2.83%"
"Apr 30, 2007","3,841.27","3,784.27","3,851.35","3,759.48","14.65B","2.16%"
"Apr 27, 2007","3,759.87","3,788.75","3,802.92","3,720.60","13.22B","-0.61%"
"Apr 26, 2007","3,783.06","3,766.48","3,784.68","3,732.60","11.73B","1.04%"
"Apr 25, 2007","3,743.96","3,708.57","3,769.25","3,653.99","15.18B","0.63%"
"Apr 24, 2007","3,720.53","3,736.15","3,762.39","3,689.13","17.44B","0.26%"
"Apr 23, 2007","3,710.89","3,615.79","3,710.89","3,615.79","16.35B","3.53%"
"Apr 20, 2007","3,584.20","3,460.90","3,591.46","3,460.90","13.89B","3.92%"
"Apr 19, 2007","3,449.02","3,610.02","3,617.44","3,358.93","17.27B","-4.52%"
"Apr 18, 2007","3,612.40","3,614.68","3,623.87","3,564.23","15.05B","0.01%"
"Apr 17, 2007","3,611.87","3,611.63","3,622.89","3,510.50","16.07B","0.43%"
"Apr 16, 2007","3,596.44","3,523.22","3,597.22","3,523.22","13.10B","2.22%"
"Apr 13, 2007","3,518.27","3,537.22","3,563.86","3,504.16","15.07B","-0.36%"
"Apr 12, 2007","3,531.03","3,503.23","3,532.86","3,488.08","13.54B","1.02%"
"Apr 11, 2007","3,495.22","3,454.42","3,497.52","3,428.78","14.76B","1.48%"
"Apr 10, 2007","3,444.29","3,405.23","3,444.37","3,351.11","14.78B","1.33%"
"Apr 09, 2007","3,398.95","3,333.42","3,399.51","3,333.26","13.73B","2.27%"
"Apr 06, 2007","3,323.59","3,287.68","3,334.22","3,273.86","11.96B","0.13%"
"Apr 05, 2007","3,319.14","3,286.16","3,326.92","3,259.63","11.45B","0.84%"
"Apr 04, 2007","3,291.54","3,295.98","3,308.15","3,266.56","11.26B","0.01%"
"Apr 03, 2007","3,291.30","3,265.68","3,292.58","3,251.52","10.86B","1.19%"
"Apr 02, 2007","3,252.59","3,196.59","3,253.43","3,196.59","9.74B","2.15%"
"Mar 30, 2007","3,183.98","3,178.50","3,212.39","3,157.03","8.94B","-0.42%"
"Mar 29, 2007","3,197.54","3,179.80","3,273.73","3,176.53","14.95B","0.77%"
"Mar 28, 2007","3,173.02","3,140.68","3,180.33","3,052.08","16.73B","1.09%"
"Mar 27, 2007","3,138.83","3,126.03","3,145.04","3,103.78","12.46B","0.51%"
"Mar 26, 2007","3,122.81","3,083.94","3,123.18","3,069.47","12.27B","1.58%"
"Mar 23, 2007","3,074.29","3,071.81","3,085.32","3,008.15","11.87B","0.10%"
"Mar 22, 2007","3,071.22","3,080.60","3,099.82","3,059.38","12.61B","0.45%"
"Mar 21, 2007","3,057.38","3,042.10","3,057.71","3,020.95","9.92B","0.83%"
"Mar 20, 2007","3,032.20","3,024.78","3,033.02","2,998.80","9.28B","0.59%"
"Mar 19, 2007","3,014.44","2,864.26","3,038.00","2,852.86","11.00B","2.87%"
"Mar 16, 2007","2,930.48","2,964.09","2,979.71","2,899.03","12.27B","-0.72%"
"Mar 15, 2007","2,951.70","2,905.98","2,955.46","2,905.98","10.17B","1.56%"
"Mar 14, 2007","2,906.33","2,933.68","2,934.45","2,868.81","11.37B","-1.97%"
"Mar 13, 2007","2,964.79","2,958.10","2,966.19","2,932.23","10.72B","0.33%"
"Mar 12, 2007","2,954.91","2,945.92","2,958.63","2,904.74","10.15B","0.58%"
"Mar 09, 2007","2,937.91","2,934.49","2,962.42","2,891.81","10.71B","0.34%"
"Mar 08, 2007","2,928.01","2,904.18","2,928.80","2,871.46","8.90B","1.08%"
"Mar 07, 2007","2,896.59","2,851.75","2,911.42","2,849.65","8.79B","1.99%"
"Mar 06, 2007","2,840.18","2,776.17","2,866.33","2,756.96","7.70B","1.97%"
"Mar 05, 2007","2,785.31","2,827.68","2,858.44","2,723.07","10.69B","-1.63%"
"Mar 02, 2007","2,831.53","2,792.94","2,846.16","2,777.80","9.39B","1.23%"
"Mar 01, 2007","2,797.19","2,877.20","2,878.36","2,760.91","12.74B","-2.91%"
"Feb 28, 2007","2,881.07","2,734.59","2,888.90","2,732.88","12.15B","3.94%"
"Feb 27, 2007","2,771.79","3,048.83","3,049.77","2,763.39","16.14B","-8.84%"
"Feb 26, 2007","3,040.60","2,999.09","3,041.34","2,960.74","11.21B","1.41%"
"Feb 16, 2007","2,998.47","3,018.18","3,036.35","2,975.83","11.79B","0.18%"
"Feb 15, 2007","2,993.01","2,923.67","2,994.62","2,923.67","10.88B","3.03%"
"Feb 14, 2007","2,905.09","2,836.82","2,915.06","2,823.38","9.40B","2.59%"
"Feb 13, 2007","2,831.87","2,819.14","2,835.09","2,801.31","7.90B","0.88%"
"Feb 12, 2007","2,807.17","2,729.84","2,807.51","2,728.78","7.90B","2.81%"
"Feb 09, 2007","2,730.39","2,741.48","2,747.94","2,704.36","8.09B","-0.27%"
"Feb 08, 2007","2,737.73","2,725.14","2,751.16","2,691.27","8.84B","0.79%"
"Feb 07, 2007","2,716.18","2,688.96","2,745.39","2,681.33","9.49B","1.51%"
"Feb 06, 2007","2,675.70","2,612.84","2,677.04","2,541.53","8.66B","2.42%"
"Feb 05, 2007","2,612.54","2,658.07","2,672.35","2,610.33","6.92B","-2.27%"
"Feb 02, 2007","2,673.21","2,791.49","2,796.44","2,666.86","8.54B","-4.03%"
"Feb 01, 2007","2,785.43","2,744.81","2,801.69","2,706.29","9.34B","-0.03%"
"Jan 31, 2007","2,786.34","2,926.07","2,929.65","2,766.75","11.43B","-4.92%"
"Jan 30, 2007","2,930.56","2,959.40","2,980.51","2,901.76","11.19B","-0.50%"
"Jan 29, 2007","2,945.26","2,897.25","2,954.34","2,885.86","11.21B","2.18%"
"Jan 26, 2007","2,882.56","2,805.96","2,905.98","2,720.83","10.96B","0.88%"
"Jan 25, 2007","2,857.36","2,946.50","2,947.15","2,853.82","11.72B","-3.96%"
"Jan 24, 2007","2,975.13","2,955.42","2,994.28","2,927.72","12.21B","0.88%"
"Jan 23, 2007","2,949.14","2,964.69","2,970.68","2,851.92","14.28B","0.54%"
"Jan 22, 2007","2,933.19","2,857.90","2,934.65","2,857.90","13.86B","3.57%"
"Jan 19, 2007","2,832.21","2,761.89","2,833.45","2,761.89","12.21B","2.73%"
"Jan 18, 2007","2,756.98","2,760.94","2,784.04","2,679.70","11.23B","-0.79%"
"Jan 17, 2007","2,778.90","2,828.40","2,870.42","2,742.59","12.74B","-1.49%"
"Jan 16, 2007","2,821.02","2,818.66","2,830.80","2,757.20","11.12B","0.94%"
"Jan 15, 2007","2,794.70","2,660.07","2,795.33","2,658.88","9.18B","4.74%"
"Jan 12, 2007","2,668.11","2,745.32","2,782.03","2,652.58","10.73B","-3.68%"
"Jan 11, 2007","2,770.11","2,819.37","2,841.18","2,763.89","12.16B","-1.96%"
"Jan 10, 2007","2,825.58","2,838.11","2,841.74","2,770.99","11.18B","0.63%"
"Jan 09, 2007","2,807.80","2,711.05","2,809.39","2,691.36","11.08B","3.72%"
"Jan 08, 2007","2,707.20","2,621.07","2,708.44","2,620.62","10.68B","2.49%"
"Jan 05, 2007","2,641.33","2,668.58","2,685.80","2,617.02","10.62B","-2.74%"
"Jan 04, 2007","2,715.72","2,728.19","2,847.61","2,684.82","12.02B","1.50%"
"Dec 29, 2006","2,675.47","2,585.42","2,698.90","2,585.42","8.68B","4.20%"
"Dec 28, 2006","2,567.59","2,538.95","2,611.79","2,530.33","7.87B","1.23%"
"Dec 27, 2006","2,536.39","2,478.06","2,538.66","2,461.07","7.21B","2.28%"
"Dec 26, 2006","2,479.73","2,437.85","2,505.70","2,424.94","7.23B","1.81%"
"Dec 25, 2006","2,435.76","2,350.13","2,452.43","2,350.13","7.39B","3.93%"
"Dec 22, 2006","2,343.67","2,334.27","2,366.69","2,321.92","7.05B","0.03%"
"Dec 21, 2006","2,342.94","2,372.46","2,386.82","2,339.91","8.32B","-1.28%"
"Dec 20, 2006","2,373.20","2,356.26","2,381.13","2,332.93","7.83B","0.38%"
"Dec 19, 2006","2,364.18","2,342.18","2,381.63","2,315.99","8.71B","1.36%"
"Dec 18, 2006","2,332.43","2,277.28","2,335.23","2,277.28","7.83B","2.57%"
"Dec 15, 2006","2,273.91","2,255.24","2,275.49","2,241.20","6.06B","1.10%"
"Dec 14, 2006","2,249.11","2,226.00","2,250.32","2,212.91","5.84B","1.15%"
"Dec 13, 2006","2,223.45","2,224.43","2,244.41","2,195.64","5.75B","0.20%"
"Dec 12, 2006","2,218.95","2,189.69","2,228.64","2,180.37","7.02B","1.76%"
"Dec 11, 2006","2,180.50","2,085.06","2,181.16","2,084.27","6.27B","4.15%"
"Dec 08, 2006","2,093.64","2,133.36","2,164.02","2,090.40","8.09B","-2.93%"
"Dec 07, 2006","2,156.75","2,152.59","2,206.51","2,145.79","9.93B","0.01%"
"Dec 06, 2006","2,156.60","2,175.38","2,192.90","2,097.42","10.43B","-0.77%"
"Dec 05, 2006","2,173.28","2,167.36","2,195.53","2,159.32","8.82B","0.54%"
"Dec 04, 2006","2,161.65","2,103.82","2,164.59","2,100.56","8.72B","2.84%"
"Dec 01, 2006","2,102.05","2,106.30","2,112.58","2,087.60","7.62B","0.13%"
"Nov 30, 2006","2,099.29","2,058.77","2,102.06","2,058.77","7.28B","2.20%"
"Nov 29, 2006","2,054.09","2,005.99","2,059.73","1,992.54","5.60B","0.75%"
"Nov 28, 2006","2,038.72","2,042.38","2,051.49","2,016.47","5.51B","-0.42%"
"Nov 27, 2006","2,047.28","2,042.19","2,049.54","2,022.38","5.78B","-0.17%"
"Nov 24, 2006","2,050.81","2,051.47","2,057.91","2,022.62","6.12B","-0.56%"
"Nov 23, 2006","2,062.36","2,045.08","2,071.24","2,042.15","6.07B","1.03%"
"Nov 22, 2006","2,041.36","2,031.30","2,062.80","2,010.79","6.49B","0.19%"
"Nov 21, 2006","2,037.55","2,013.07","2,037.74","1,988.93","5.39B","1.00%"
"Nov 20, 2006","2,017.28","1,977.53","2,018.00","1,977.53","5.91B","2.31%"
"Nov 17, 2006","1,971.79","1,934.64","1,972.61","1,925.15","4.94B","1.56%"
"Nov 16, 2006","1,941.55","1,930.93","1,976.05","1,926.72","6.40B","0.97%"
"Nov 15, 2006","1,922.93","1,888.54","1,923.14","1,878.69","4.67B","1.84%"
"Nov 14, 2006","1,888.24","1,868.17","1,888.43","1,841.82","4.32B","1.31%"
"Nov 13, 2006","1,863.77","1,878.70","1,905.90","1,852.10","5.00B","-1.04%"
"Nov 10, 2006","1,883.35","1,896.93","1,920.18","1,870.96","6.28B","-0.69%"
"Nov 09, 2006","1,896.48","1,860.95","1,899.10","1,858.60","4.41B","1.59%"
"Nov 08, 2006","1,866.82","1,885.86","1,886.26","1,865.22","3.78B","-1.20%"
"Nov 07, 2006","1,889.53","1,889.53","1,897.41","1,862.93","5.48B","0.17%"
"Nov 06, 2006","1,886.31","1,853.19","1,886.52","1,846.01","4.95B","1.07%"
"Nov 03, 2006","1,866.36","1,851.40","1,873.66","1,850.15","4.99B","0.81%"
"Nov 02, 2006","1,851.31","1,856.92","1,857.14","1,834.84","5.17B","-0.24%"
"Nov 01, 2006","1,855.71","1,838.68","1,855.89","1,833.20","4.78B","0.96%"
"Oct 31, 2006","1,837.99","1,811.47","1,839.32","1,811.47","4.66B","1.57%"
"Oct 30, 2006","1,809.66","1,804.37","1,815.61","1,788.29","4.53B","0.14%"
"Oct 27, 2006","1,807.17","1,836.21","1,842.73","1,803.21","7.37B","-0.19%"
"Oct 26, 2006","1,810.65","1,804.89","1,816.76","1,791.95","4.87B","0.22%"
"Oct 25, 2006","1,806.65","1,807.03","1,825.61","1,789.90","4.45B","0.08%"
"Oct 24, 2006","1,805.18","1,756.46","1,805.27","1,756.46","3.99B","2.60%"
"Oct 23, 2006","1,759.39","1,789.64","1,797.43","1,753.49","4.44B","-1.73%"
"Oct 20, 2006","1,790.36","1,792.60","1,801.33","1,786.34","4.15B","-0.11%"
"Oct 19, 2006","1,792.25","1,788.58","1,799.29","1,784.35","4.15B","0.28%"
"Oct 18, 2006","1,787.18","1,762.40","1,787.74","1,760.88","3.68B","1.32%"
"Oct 17, 2006","1,763.90","1,768.63","1,777.60","1,758.31","3.93B","-0.42%"
"Oct 16, 2006","1,771.30","1,787.70","1,789.17","1,766.31","4.68B","-0.75%"
"Oct 13, 2006","1,784.66","1,776.51","1,792.87","1,773.23","4.25B","0.36%"
"Oct 12, 2006","1,778.18","1,790.63","1,792.24","1,774.14","5.32B","-0.67%"
"Oct 11, 2006","1,790.10","1,784.52","1,792.76","1,771.02","4.93B","0.29%"
"Oct 10, 2006","1,784.86","1,784.22","1,793.14","1,771.86","5.51B","-0.03%"
"Oct 09, 2006","1,785.38","1,768.14","1,786.11","1,763.11","5.29B","1.88%"
"Sep 29, 2006","1,752.42","1,740.06","1,755.69","1,740.06","4.12B","0.89%"
"Sep 28, 2006","1,736.96","1,725.52","1,740.79","1,722.22","3.40B","0.69%"
"Sep 27, 2006","1,725.04","1,711.51","1,725.50","1,709.77","2.92B","0.72%"
"Sep 26, 2006","1,712.64","1,720.78","1,721.58","1,704.77","3.31B","-0.56%"
"Sep 25, 2006","1,722.37","1,722.74","1,732.28","1,709.77","4.02B","-0.17%"
"Sep 22, 2006","1,725.36","1,744.61","1,746.62","1,724.10","4.48B","-0.89%"
"Sep 21, 2006","1,740.90","1,731.59","1,743.63","1,731.22","3.95B","0.49%"
"Sep 20, 2006","1,732.45","1,733.64","1,737.73","1,720.84","3.88B","-0.16%"
"Sep 19, 2006","1,735.24","1,735.30","1,743.02","1,728.29","4.35B","0.13%"
"Sep 18, 2006","1,732.99","1,727.91","1,733.41","1,719.16","4.48B","0.69%"
"Sep 15, 2006","1,721.05","1,689.61","1,722.66","1,689.51","4.70B","1.86%"
"Sep 14, 2006","1,689.69","1,689.63","1,696.62","1,672.88","3.39B","0.02%"
"Sep 13, 2006","1,689.39","1,695.35","1,713.99","1,687.05","4.30B","-0.38%"
"Sep 12, 2006","1,695.86","1,675.20","1,699.59","1,673.44","3.74B","1.25%"
"Sep 11, 2006","1,674.97","1,668.16","1,675.09","1,653.01","3.06B","0.42%"
"Sep 08, 2006","1,667.98","1,659.70","1,671.31","1,658.67","2.66B","0.41%"
"Sep 07, 2006","1,661.19","1,683.78","1,683.89","1,655.41","3.15B","-0.65%"
"Sep 06, 2006","1,672.12","1,665.13","1,672.26","1,656.86","3.36B","0.48%"
"Sep 05, 2006","1,664.08","1,659.74","1,669.90","1,657.05","4.05B","0.40%"
"Sep 04, 2006","1,657.52","1,635.33","1,657.69","1,635.12","3.31B","1.27%"
"Sep 01, 2006","1,636.69","1,658.66","1,660.52","1,634.03","3.60B","-1.32%"
"Aug 31, 2006","1,658.64","1,655.90","1,661.47","1,650.00","3.51B","0.21%"
"Aug 30, 2006","1,655.19","1,648.35","1,656.23","1,640.28","3.14B","0.25%"
"Aug 29, 2006","1,651.02","1,652.67","1,667.53","1,649.59","4.81B","0.04%"
"Aug 28, 2006","1,650.44","1,627.12","1,651.29","1,624.28","3.93B","1.69%"
"Aug 25, 2006","1,623.03","1,622.48","1,630.05","1,619.73","2.78B","0.00%"
"Aug 24, 2006","1,623.02","1,612.70","1,623.17","1,601.89","2.51B","0.66%"
"Aug 23, 2006","1,612.40","1,614.39","1,621.40","1,608.74","2.72B","-0.06%"
"Aug 22, 2006","1,613.36","1,601.52","1,619.07","1,598.78","2.67B","0.76%"
"Aug 21, 2006","1,601.15","1,565.46","1,602.13","1,558.10","2.34B","0.20%"
"Aug 18, 2006","1,598.02","1,601.57","1,614.37","1,596.56","2.40B","-0.33%"
"Aug 17, 2006","1,603.33","1,612.41","1,612.41","1,592.85","2.34B","-0.81%"
"Aug 16, 2006","1,616.41","1,596.06","1,616.45","1,591.86","2.86B","1.30%"
"Aug 15, 2006","1,595.66","1,568.27","1,596.65","1,564.40","2.03B","1.59%"
"Aug 14, 2006","1,570.74","1,605.20","1,611.66","1,566.72","2.57B","-2.19%"
"Aug 11, 2006","1,605.93","1,605.60","1,610.76","1,596.22","2.35B","-0.01%"
"Aug 10, 2006","1,606.07","1,578.35","1,606.94","1,577.86","2.63B","1.74%"
"Aug 09, 2006","1,578.57","1,581.80","1,585.17","1,571.71","2.16B","-0.13%"
"Aug 08, 2006","1,580.58","1,547.90","1,581.75","1,547.90","2.34B","2.14%"
"Aug 07, 2006","1,547.44","1,561.80","1,570.05","1,541.41","2.41B","-1.45%"
"Aug 04, 2006","1,570.15","1,601.61","1,612.10","1,567.25","2.59B","-1.93%"
"Aug 03, 2006","1,601.06","1,599.75","1,609.42","1,587.12","2.08B","0.01%"
"Aug 02, 2006","1,600.87","1,598.76","1,608.78","1,577.90","2.79B","0.02%"
"Aug 01, 2006","1,600.61","1,619.63","1,625.04","1,596.66","3.23B","-0.75%"
"Jul 31, 2006","1,612.73","1,659.54","1,659.54","1,611.16","3.37B","-2.97%"
"Jul 28, 2006","1,662.03","1,674.43","1,678.53","1,646.35","3.33B","-0.78%"
"Jul 27, 2006","1,675.17","1,685.35","1,701.61","1,665.39","3.62B","-0.68%"
"Jul 26, 2006","1,686.65","1,688.54","1,691.43","1,675.66","3.12B","0.07%"
"Jul 25, 2006","1,685.46","1,668.14","1,690.61","1,668.14","3.42B","1.17%"
"Jul 24, 2006","1,665.94","1,648.75","1,667.62","1,632.69","3.12B","0.04%"
"Jul 21, 2006","1,665.33","1,653.81","1,669.29","1,653.51","3.00B","0.62%"
"Jul 20, 2006","1,655.12","1,642.62","1,658.05","1,636.26","2.87B","0.61%"
"Jul 19, 2006","1,645.16","1,681.77","1,681.77","1,637.49","3.51B","-2.32%"
"Jul 18, 2006","1,684.25","1,682.36","1,684.67","1,666.31","3.14B","0.08%"
"Jul 17, 2006","1,682.89","1,662.05","1,684.34","1,653.60","3.22B","1.06%"
"Jul 14, 2006","1,665.21","1,641.14","1,676.75","1,633.90","4.16B","0.57%"
"Jul 13, 2006","1,655.77","1,736.21","1,737.60","1,654.49","6.75B","-4.84%"
"Jul 12, 2006","1,740.00","1,745.88","1,753.28","1,738.00","4.88B","-0.33%"
"Jul 11, 2006","1,745.81","1,736.99","1,746.72","1,725.23","4.01B","0.66%"
"Jul 10, 2006","1,734.33","1,730.70","1,737.03","1,715.83","3.90B","0.24%"
"Jul 07, 2006","1,730.19","1,746.52","1,750.03","1,724.67","4.94B","-0.65%"
"Jul 06, 2006","1,741.47","1,715.28","1,742.20","1,711.65","5.01B","1.33%"
"Jul 05, 2006","1,718.56","1,755.22","1,757.47","1,703.59","6.07B","2.20%"
"Jul 04, 2006","1,681.55","1,700.32","1,702.66","1,670.13","5.43B","-0.93%"
"Jul 03, 2006","1,697.28","1,677.31","1,697.83","1,670.02","4.86B","1.50%"
"Jun 30, 2006","1,672.21","1,679.72","1,690.95","1,662.28","4.98B","0.04%"
"Jun 29, 2006","1,671.62","1,641.93","1,672.10","1,641.93","5.18B","1.97%"
"Jun 28, 2006","1,639.29","1,638.23","1,642.35","1,627.07","3.32B","-0.02%"
"Jun 27, 2006","1,639.55","1,636.70","1,642.57","1,627.59","3.65B","0.37%"
